id,title,overview,release_date,poster_path,youtube_trailer_id,vote_average,vote_count
39451,Little Fockers,"It has taken 10 years, two little Fockers with wife Pam and countless hurdles for Greg to finally get in with his tightly wound father-in-law, Jack. After the cash-strapped dad takes a job moonlighting for a drug company, Jack's suspicions about his favorite male nurse come roaring back. When Greg and Pam's entire clan descends for the twins' birthday party, Greg must prove to the skeptical Jack that he's fully capable as the man of the house.",2010-12-21,/90mwPRNMmX9RUGVgKMJMJNQnYX8.jpg,KfmGjA1OJ5A,5.7,3419
38745,Gulliver's Travels,"Travel writer Lemuel Gulliver takes an assignment in Bermuda, but ends up on the island of Liliput, where he towers over its tiny citizens.",2010-12-23,/6NoEtuTwZ04luk5H2DpT5ivW7Mg.jpg,,5.2,2524
50071,Sweetgrass,"An unsentimental elegy to the American West, Sweetgrass follows the last modern-day cowboys to lead their flocks of sheep up into Montana's breathtaking and often dangerous Absaroka-Beartooth mountains for summer pasture, revealing a world in which nature and culture, animals and humans, vulnerability and violence are all intimately meshed.",2009-11-18,/xTQ7URCmLBWkMJeT4G8uyvpciqU.jpg,AV9iah71iPQ,6.8,28
42297,Burlesque,"Ali leaves behind a troubled life and follows her dreams to Los Angeles, where she lands a job as a cocktail waitress at the Burlesque Lounge, a once-majestic theater that houses an inspired musical revue. Vowing to perform there, she makes the leap from bar to stage, helping restore the club's former glory.",2010-11-23,/3U9zBIibERQZqYKM3N1a4MYgBsN.jpg,_KqN85L-Vzk,7.2,2358
51739,The Secret World of Arrietty,"14-year-old Arrietty and the rest of the Clock family live in peaceful anonymity as they make their own home from items ""borrowed"" from the house's human inhabitants. However, life changes for the Clocks when a human boy discovers Arrietty.",2010-07-16,/3lSRaSjDp2nkXMQkzzjpRi3035O.jpg,DskjJGeaRQA,7.7,3126
46838,Tucker and Dale vs. Evil,"Two hillbillies are suspected of being killers by a group of paranoid college kids camping near the duo's West Virginian cabin. As the body count climbs, so does the fear and confusion as the college kids try to seek revenge against the pair.",2010-01-22,/8shwLEDzajJGSfLgbpac8x8xn1U.jpg,NdNpFoWrBDQ,7.4,3103
41515,Yogi Bear,"A documentary filmmaker travels to Jellystone Park to shoot a project and soon crosses paths with Yogi Bear, his sidekick Boo-Boo, and Ranger Smith.",2010-12-17,/5u6kGhqKVorNwcvz6zETWUPRmus.jpg,9iyYTz0Bh0Y,5.6,932
46138,Made in Dagenham,"A dramatization of the 1968 strike at the Ford Dagenham car plant, where female workers walked out in protest against sexual discrimination.",2010-10-01,/lcQGPxuk0fclp9UrFevI2lhDi1l.jpg,OD-MuEKbOAM,6.7,324
40805,The Green Hornet,"Britt Reid, the heir to the largest newspaper fortune in Los Angeles, is a spoiled playboy who has been, thus far, happy to lead an aimless life. After his father dies, Britt meets Kato, a resourceful company employee. Realizing that they have the talent and resources to make something of their lives, Britt and Kato join forces as costumed crime-fighters to bring down the city's most-powerful criminal, Chudnofsky.",2011-01-12,/1YrRviphr3eXPus9iHyQX56QgIE.jpg,PMA-taGtfXs,5.6,3451
49009,The Way Back,"A small band of multicultural convicts stages a daring escape from a WWII-era Siberian gulag, and embarks on a treacherous journey across five countries in a desperate race for freedom and survival.",2010-11-22,/xQ6hxfpD5XQGJz0ekVle5zegam7.jpg,mMRJonfmQY0,7.0,1735
46528,The Warrior's Way,A warrior-assassin is forced to hide in a small town in the American Badlands after refusing a mission.,2010-12-01,/otjBqNDpZ3C9mzfDOI4kaiib3Qd.jpg,Kq64CHaV8yA,6.6,657
23047,Season of the Witch,"A 14th century Crusader returns with his comrade to a homeland devastated by the Black Plague. The Church commands the two knights to transport a witch to a remote abbey, where monks will perform a ritual in hopes of ending the pestilence.",2011-01-07,/dNVqi8EsBtnnwfR6TgiWM51JOuS.jpg,yjCg3WCzKaU,5.5,2622
43950,Amer,"Ana is confronted with body and desire at three key moments of her life. As a young girl, she brings her dead grandpa back to life. In her puberty, she discovers the power of decay and sexuality. Finally, she wrestles with loss and loneliness when she returns to her parental home, now derelict.",2009-09-23,/3O3F28FVnle4CgZM0i324wntxZU.jpg,FYcS09xisRE,6.2,172
49849,Cowboys & Aliens,"A stranger stumbles into the desert town of Absolution with no memory of his past and a futuristic shackle around his wrist. With the help of mysterious beauty Ella and the iron-fisted Colonel Dolarhyde, he finds himself leading an unlikely posse of cowboys, outlaws, and Apache warriors against a common enemy from beyond this world in an epic showdown for survival.",2011-07-29,/9uZsGCP4rvOHVGCpMpYq5gNCuNI.jpg,0JlTboo4cPM,5.6,5357
14556,Anything for Her,"Lisa and Julien are married and lead a happy uneventful life with their son Oscar. But their life radically changes one morning, when the police comes to arrest Lisa on murder charges. She's sentenced to 20 years of prison. Convinced of his wife's innocence, Julien decides to act. How far will he be willing to go for her?",2008-12-03,/e8iom9xZi9bE2nN2TTYp3efyqvj.jpg,RBZVsLoSsDU,7.0,297
40619,Day & Night,"When Day, a sunny fellow, encounters Night, a stranger of distinctly darker moods, sparks fly! Day and Night are frightened and suspicious of each other at first, and quickly get off on the wrong foot. But as they discover each other's unique qualities--and come to realize that each of them offers a different window onto the same world-the friendship helps both to gain a new perspective.",2010-06-17,/hn2tOtidoYZ0D56jR4yknpdP1mU.jpg,k3XqALiIQHI,7.7,943
52013,Marwencol,"After a vicious attack leaves him brain-damaged and broke, Mark Hogancamp seeks recovery in ""Marwencol"", a 1/6th scale World War II-era town he creates in his backyard.",2010-03-12,/bdlOAvKrHe4jLO9LUCxjqOqST4X.jpg,vNKPEp6aEqQ,7.2,67
44564,The Dilemma,"Longtime friends Ronny and Nick are partners in an auto-design firm. They are hard at work on a presentation for a dream project that would really launch their company. Then Ronny spots Nick's wife out with another man, and in the process of investigating the possible affair, he learns that Nick has a few secrets of his own. As the presentation nears, Ronny agonizes over what might happen if the truth gets out.",2011-01-13,/a7EVBTqeh6NoCFDW24qIp11kyi9.jpg,2n5Jy27aVqk,5.3,909
43810,Down Argentine Way,"The story—in which an American heiress on holiday in South America falls in love with an Argentine horse breeder against the wishes of their families—takes a backseat to the spectacular location shooting and parade of extravagant musical numbers, which include the larger-than-life Carmen Miranda singing the hit “South American Way” and a showstopping dance routine by the always amazing Nicholas Brothers.",1940-10-11,/gg3DgplgKq8ZBFnMwMfgGuhSZCs.jpg,,6.3,27
63578,The Trip,"When Steve Coogan is asked by The Observer to tour the country's finest restaurants, he envisions it as the perfect getaway with his beautiful girlfriend. But, when she backs out on him, he has no one to accompany him but his best friend and source of eternal aggravation, Rob Brydon.",2011-04-24,/tjGrjHNjsR0klih0bkGBHbukMdX.jpg,K9bPJmy68Rs,6.7,313
51876,Limitless,The life of an unsuccessful writer is transformed by a top-secret 'smart drug' that allows him to use 100% of his brain and become a perfect version of himself. His enhanced abilities soon attract shadowy forces that threaten his new life.,2011-03-17,/kCokPP4WCQRrrAuZ7FcpIyHr8b2.jpg,4TLppsfzQH8,7.2,11362
89704,Happy People: A Year in the Taiga,"In the center of the story is the life of the indigenous people of the village Bakhtia at the river Yenisei in the Siberian Taiga. The camera follows the protagonists in the village over a period of a year. The natives, whose daily routines have barely changed over the last centuries, keep living their lives according to their own cultural traditions.",2010-09-03,/wSDdllenxdsPiMONxEQEBfiLvio.jpg,cijkIXXiSW4,7.3,139
22843,Evangelion: 2.0 You Can (Not) Advance,"Under constant attack by monstrous creatures called Angels that seek to eradicate humankind, U.N. Special Agency NERV introduces two new EVA pilots to help defend the city of Tokyo-3: the mysterious Makinami Mari Illustrous and the intense Asuka Langley Shikinami. Meanwhile, Gendo Ikari and SEELE proceed with a secret project that involves both Rei and Shinji.",2009-06-26,/7VLYN2CfJpB6PrcuzDKKqdGSUi6.jpg,e2K-l0t3hvY,7.8,988
43947,I Spit on Your Grave,"A beautiful woman from the city, Jennifer Hills, rents an isolated cabin in the country to write her latest novel. Soon, a group of local lowlifes subject her to a nightmare of degradation, rape, and violence.",2010-06-17,/xDbNbIqsdA1D0W2gve2QRTp4z83.jpg,oOxSvFKrHew,6.5,2520
53596,Even the Rain,"As a director and his crew shoot a controversial film about Christopher Columbus in Cochabamba, Bolivia, local people rise up against plans to privatize the water supply.",2011-01-05,/nXjLFjC1nZUycdO273kV4sV3XqL.jpg,lfjROoB2O-A,7.0,291
52844,It Happened on Fifth Avenue,"A New Yorker hobo moves into a mansion and along the way he gathers friends to live in the house with him. Before he knows it, he is living with the actual home owners.",1947-04-17,/4iYAKgBIh8fKY7fdzSKee2t2VIa.jpg,NEOheYl8fck,7.0,84
54293,Zeitgeist: Moving Forward,"A presentation of a case for a needed transition out of the current socioeconomic monetary paradigm which governs the entire world society. This subject matter will transcend the issues of cultural relativism and traditional ideology and move to relate the core, empirical 'life ground' attributes of human and social survival, extrapolating those immutable natural laws into a new sustainable social paradigm called a 'Resource-Based Economy'.",2011-01-15,/i4zMQlaVc4NCTj5RQTR4AhppPoC.jpg,QYLLFpNn4lM,7.1,228
41630,No Strings Attached,"Emma is a busy doctor who sets up a seemingly perfect arrangement when she offers her best friend Adam a relationship with one rule: No strings attached. But when a fling becomes a thing, can sex friends stay best friends?",2011-01-21,/9C09L1U9S13J4Ut029Qhu0oLcTQ.jpg,X7bRikS7C3o,6.3,4950
50348,The Lincoln Lawyer,"Mick Haller is a charismatic defense attorney who does business out of his Lincoln Continental sedan. Mick spends most of his time defending petty crooks and other bottom-feeders, so it comes as quite a surprise when he lands the case of a lifetime: defending a Beverly Hills playboy who is accused of attempted murder. However, what Mick initially thinks is an open-and-shut case with a big monetary reward develops into something more sinister.",2011-03-17,/gOn8Ve9Yi8fxjRkmLr5BZoOc7KV.jpg,bqNTKmVq7gs,7.2,3597
56590,All Star Superman,"Lex Luthor enacts his plan to rid the world of Superman, once and for all. Succeeding with solar radiation poisoning, the Man of Steel is slowly dying. With what little times remains, the Last Son of Krypton must confront the revealing of his secret identity to Lois Lane and face Luthor in a final battle.",2011-01-01,/30GAgK0SvrRoopHlEcrchXqD0hf.jpg,K9x2pGc_y9o,6.9,548
120843,Girls About Town,A dynamic duo in silk and ermine entertain hick businessmen looking for a good time while in Manhattan.,1931-11-07,/tLOpoO4o1A00hXvs9bYaS2dtBxR.jpg,,6.3,10
39029,Kill!,"A pair of down-on-their-luck swordsmen arrive in a dusty, windblown town, where they become involved in a local clan dispute. One, previously a farmer, longs to become a noble samurai. The other, a former samurai haunted by his past, prefers living anonymously with gangsters. But when both men discover the wrongdoings of the nefarious clan leader, they side with a band of rebels who are under siege at a remote mountain cabin.",1968-06-22,/wAmeXWsKTZrb1mQpEBvGfBpNM43.jpg,,6.9,78
148432,Pekka ja Pätkä salapoliiseina,"At Justiina's insistence, Pekka and Pätkä are looking for work again and end up starting a detective agency. The first assignment takes the duo on a cruise on Lake Saimaa. Traveling on the same ship are representative Johannes Kulo and his daughter Maija, as well as the lumberjack Jussi, who gets caught up in the duo's misadventures.",1957-08-23,/rVqjmU9zBnDszSGzUZ5leYq1ZSB.jpg,,5.2,8
48138,Unknown,"A man awakens from a coma, only to discover that someone has taken on his identity and that no one, (not even his wife), believes him. With the help of a young woman, he sets out to prove who he is.",2011-02-16,/aXBQD515okXQZmYA89ntXMvSJSd.jpg,lQj-Xzr29VM,6.7,4135
52067,Cedar Rapids,A naive Midwesterner insurance salesman travels to a big-city convention in an effort to save the jobs of his co-workers.,2011-02-11,/udHprtPPfDHdcR1ijoY24mt9OB1.jpg,_eoYXRXGu54,5.9,460
45772,Gnomeo & Juliet,"A version of Shakespeare's play, set in the world of warring indoor and outdoor gnomes. Garden gnomes Gnomeo and Juliet have as many obstacles to overcome as their quasi namesakes when they are caught up in a feud between neighbors. But with plastic pink flamingos and lawnmower races in the mix, can this young couple find lasting happiness?",2011-01-13,/vVQwgfS9gSFviVT4gS7tZAmhRFc.jpg,tgO03BFtvSc,5.9,2060
50204,Burke & Hare,Two 19th-century opportunists become serial killers so that they can maintain their profitable business supplying cadavers to an anatomist.,2010-10-29,/3VY3gKHPc9dRq8FshSXWbXtgD9B.jpg,TH65zyrzmfI,6.1,506
18438,Castaway on the Moon,"Mr. Kim is jobless, lost in debt and has been dumped by his girlfriend. He decides to end it all by jumping into the Han River – only to find himself washed up on a small, mid-river island. He soon abandons thoughts of suicide or rescue and begins a new life as a castaway. His antics catch the attention of a young woman whose apartment overlooks the river. Her discovery changes both their lives.",2009-05-14,/gGzovvmOEyNVUu4WEHtw9wfDsqI.jpg,061ZyqHhdCo,7.9,728
39513,Paul,"For the past 60 years, a space-traveling smart-ass named Paul has been locked up in a top-secret military base, advising world leaders about his kind. But when he worries he’s outlived his usefulness and the dissection table is drawing uncomfortably close, Paul escapes on the first RV that passes by his compound in Area 51. Fortunately, it contains the two earthlings who are most likely to rescue and harbor an alien on the run.",2011-02-14,/dKhexH8nS08lVlSmwSs00cHFxbY.jpg,16Jfld1-kOI,6.7,6204
37618,The Asphyx,"Hugo is a brilliant turn-of-the-century scientist, loved and respected by his family and friends, admired by his colleagues. But he is a man quickly becoming obsessed with a curious and frightening question...What is the mysterious apparition found in the photographs of his dying subjects?",1972-12-05,/grAI6PofWfdW41bNUY5uKRiLn4z.jpg,rpMOBrntEBs,6.0,79
20993,Brother 2,"Arriving in Moscow, Chechen War veteran Danila meets Konstantin, an old friend who tells him that his twin brother has been forced into signing a crooked contract with a US ice hockey team. Soon after this meeting, Danila discovers Konstantin dead and he sets out to avenge his death; a journey that leads him to Chicago and a whole new experience.",2000-05-11,/r5pffTC8XZsrGUYSU8e23dGmGNK.jpg,PeWGNfQhfPY,7.1,311
47327,Drive Angry,"Milton is a hardened felon who has broken out of Hell, intent on finding the vicious cult who brutally murdered his daughter and kidnapped her baby. He joins forces with a sexy, tough-as-nails waitress, who's also seeking redemption of her own. Caught in a deadly race against time, Milton has three days to avoid capture, avenge his daughter's death, and save her baby before she's mercilessly sacrificed by the cult.",2011-02-24,/nx2pChi41Xv4dsXsfSG3gnKcWaY.jpg,jouaan70m4c,5.5,2008
44896,Rango,"When Rango, a lost family pet, accidentally winds up in the gritty, gun-slinging Western town of Dirt, the theater-loving lizard suddenly finds himself the newly appointed sheriff. Welcomed as the last hope the town has been waiting for, Rango is forced to play his new role to the hilt and uncover the truth behind a looming water crisis—before his act catches up with him.",2011-03-02,/A5MP1guV8pbruieG0tnpPIbaJtt.jpg,wIKG4s_uSRg,6.9,7018
50725,Take Me Home Tonight,"Recent MIT grad Matt Franklin should be well on his way to a successful career at a Fortune 500 company, but instead he rebels against maturity by taking a job at a video store. Matt rethinks his position when his unrequited high-school crush, Tori, walks in and invites him to an end-of-summer party. With the help of his twin sister and his best friend, Matt hatches a plan to change the course of his life.",2011-03-04,/nInduPOusI1alDIC0UttFjDIKsO.jpg,ZsSNCmGUK2I,6.0,714
54186,Confessions,"Devastated at the death of her four-year-old daughter, a grieving middle school teacher is horrified to discover that her students aren't as innocent as she thinks.",2010-06-04,/xQcnx6jMuPRCeidotgVy6YIls6p.jpg,B2_UYaJ4hkA,7.6,976
38050,The Adjustment Bureau,"A man glimpses the future Fate has planned for him – and chooses to fight for his own destiny. Battling the powerful Adjustment Bureau across, under and through the streets of New York, he risks his destined greatness to be with the only woman he's ever loved.",2011-03-03,/5ZzeR8iz1nEFLp94OBnbakLZawo.jpg,fSeWHl1PaKs,6.8,4856
27582,The Mechanic,"Arthur Bishop is a 'mechanic' - an elite assassin with a strict code requiring professional perfection and total detachment. One of an elite group of assassins, Bishop may be the best in the business - with a unique talent for cleanly eliminating targets. When Harry McKenna, his close friend and mentor, is murdered, Harry's son comes to him with vengeance in his heart and a desire to learn Bishop's trade, signaling the birth of a deadly partnership.",2011-01-13,/i8IcT4oBKL793qyo91P1RnhroiQ.jpg,CMklQNn0OH0,6.5,3552
48988,Hall Pass,"When best buds Rick and Fred begin to show signs of restlessness at home, their wives take a bold approach to revitalize their marriages, they grant the guys a 'hall pass'—one week of freedom to do whatever they want. At first, it seems like a dream come true, but they quickly discover that their expectations of the single life—and themselves—are completely and hilariously out of sync with reality.",2011-02-25,/eol3uD6whQKOKCmmhF7z39fq2Pe.jpg,nJxwye_VdS8,5.7,2089
49494,The Eagle,"In 140 AD, twenty years after the unexplained disappearance of the entire Ninth Legion in the mountains of Scotland, young centurion Marcus Aquila arrives from Rome to solve the mystery and restore the reputation of his father, the commander of the Ninth. Accompanied only by his British slave Esca, Marcus sets out across Hadrian's Wall into the uncharted highlands of Caledonia - to confront its savage tribes, make peace with his father's memory, and retrieve the lost legion's golden emblem, the Eagle of the Ninth.",2011-02-08,/e7rcJQWplGZWz57yGlP87rlPmI.jpg,SItBFjaLArU,6.2,1407
46529,I Am Number Four,"A teenage fugitive with an incredible secret races to stay one step ahead of the mysterious forces seeking destroy him in this sci-fi action thriller. With three dead and one on the run, the race to find the elusive Number Four begins. Outwardly normal teen John Smith never gets too comfortable in the same identity, and along with his guardian, Henri, he is constantly moving from town to town. With each passing day, John gains a stronger grasp on his extraordinary new powers, and his bond to the beings that share his fantastic fate grows stronger.",2011-02-18,/2NrP3h3GEsrPXX60bmjKuYWAvl9.jpg,XR2QSlHpKg4,6.2,4931
44943,Battle: Los Angeles,"When once distant UFOs become a terrifying threat and an alien invasion force begins attacking Earths major costal and riverside cities, a U.S Marine staff sergeant and his team are sent into battle only to find they must take it upon themselves to defeat an unknown enemy and protect what remains of Los Angeles.",2011-03-08,/jloyGeVYZSxM9zsLFvVOWuj2ey4.jpg,eFDq1K4ZTls,5.8,3685
28874,Summer Wars,"Teenage math whiz Kenji Koiso agrees to take a summer job at the Nagano hometown of his crush, Natsuki. When he arrives, he finds that her family have reunited to celebrate the 90th birthday of their matriarch. His job: pretend to be Natsuki's fiancé. Meanwhile, his attempt to solve a mathematical equation causes a parallel world's collision with Earth.",2009-08-01,/yHy8TrRLnuBZ4t2C0l0pSpRXVHO.jpg,HQ7q7eHzs-Q,7.5,1013
56831,The Sunset Limited,"A deeply religious black ex-con thwarts the suicide attempt of an asocial white college professor who tries to throw himself in front of an oncoming subway train, 'The Sunset Limited.' As the one attempts to connect on a rational, spiritual and emotional level, the other remains steadfast in his hard-earned despair. Locked in a philosophical debate, both passionately defend their personal credos and try to convert the other.",2011-02-12,/8cwqylJVbCfMflcjXQ71CwsXdpf.jpg,l0MSitTAYyA,7.2,499
36540,Winnie the Pooh and the Honey Tree,Christopher Robin's bear attempts to raid a beehive in a tall tree.,1966-02-04,/7Y0F2gWQwbEmh0d3TGIAMguIv4S.jpg,,7.6,89
50321,Mars Needs Moms,"When Martians suddenly abduct his mom, mischievous Milo rushes to the rescue and discovers why all moms are so special.",2011-03-09,/yZBrpe4bxwDIDKBxPeJYrlyDK5R.jpg,JWYVQzG0rYk,6.0,768
47533,Scooby-Doo! Curse of the Lake Monster,"Scooby-Doo and the gang are on the case when a mysterious lake monster starts scaring the guests at a summer resort in Erie Point, where Fred, Daphne, Velma and Shaggy have taken on seasonal jobs to pay for a barn they accidentally burned down. But in addition to sneaking suspicions, there's some romance in the air.",2010-10-16,/fui9A4s6Rr26pFdTVV4EGNmYm5i.jpg,cOxeq6Z_0gQ,6.2,527
72185,Winnie the Pooh and Tigger Too,"Rabbit is tired of Tigger always bouncing him, so he gets Pooh and Piglet together to come up with an idea to get the bounce out of Tigger. Then, Tigger and little Roo go out for a bounce and get caught in a tree.",1974-09-20,/4DUGoHzZHxD22AL4OIGTkkBpqm9.jpg,,7.8,60
26011,Hard Ticket to Hawaii,"A Molokai-based civilian pilot and an undercover DEA agent intercept a delivery of diamonds intended for druglord Seth Romero. Seth, his henchmen, and other island undesirables launch a full-scale assault on the duo. If they're going to survive, they'll need the help of agent Rowdy Abilene and his partner/kickboxing expert Jade.",1987-03-01,/yZBHqhCZYAAihDBgMvQziITtLUO.jpg,UV7h4-2ZUqE,5.1,127
47931,Elite Squad: The Enemy Within,"After a bloody invasion of the BOPE in the High-Security Penitentiary Bangu 1 in Rio de Janeiro to control a rebellion of interns, the Lieutenant-Colonel Roberto Nascimento and the second in command Captain André Matias are accused by the Human Right Aids member Diogo Fraga of execution of prisoners. Matias is transferred to the corrupted Military Police and Nascimento is exonerated from the BOPE by the Governor.",2010-10-08,/c7yCrf3PTSdp6RMGktZQhzFcFFM.jpg,CkfHjJRLLnI,7.8,2013
15362,Mesrine: Public Enemy #1,"After nearly two decades of legendary criminal feats, making him France's most notorious criminal while simultaneously feeding his desire for media attention and public adoration, Mesrine becomes increasingly paranoid and isolated, leading to a dramatic confrontation with the law that ultimately seals his fate as the nation's most infamous public enemy.",2008-11-19,/k9lhZ0PhY78nzwG034rNpsLXlpW.jpg,XgYzDUhoah0,7.3,938
50546,Just Go with It,"While romancing Palmer, a much younger schoolteacher, plastic surgeon Danny Maccabee enlists his loyal assistant Katherine to pretend to be his soon to be ex-wife, in order to cover up a careless lie. When more lies backfire, Katherine's kids become involved, and everyone heads off for a weekend in Hawaii that will change all their lives.",2011-02-10,/3rz7bfGsPGcI6cfY002n9VrUgao.jpg,fpj7i2CPt8M,6.7,6072
59490,Cave of Forgotten Dreams,"Werner Herzog gains exclusive access to film inside the Chauvet caves of Southern France, capturing the oldest known pictorial creations of humankind in their astonishing natural setting.",2010-11-03,/7qBfQ2x3FnbB7uRaHQOBjfWFBpc.jpg,wmMUlNeLApU,7.1,357
49730,Red Riding Hood,"Valerie is in love with a brooding outsider, Peter, but her parents have arranged for her to marry another man. Unwilling to lose each other, Valerie and Peter plan to run away together when Valerie's older sister is killed by a werewolf that prowls the dark forest surrounding their village. Panic grips the town as Valerie discovers that she has a unique connection to the beast--one that inexorably draws them together, making her both suspect ... and bait.",2011-03-10,/ixQYkLeLlTTnAoT32dukndyObB6.jpg,VR4Ccj7fdFs,6.0,3293
38322,"Big Mommas: Like Father, Like Son","FBI agent Malcolm Turner and his 17-year-old son Trent go undercover at an all-girls performing arts school after Trent witnesses a murder. Posing as Big Momma and Charmaine, they must find the murderer before he finds them.",2011-02-16,/n1GSxFcDaZ6lMVf21M0KloPfuhu.jpg,0bnDBexQ-Yw,5.5,1292
45132,Super,"After his wife falls under the influence of a drug dealer, an everyday guy transforms himself into Crimson Bolt, a superhero with the best intentions, though he lacks for heroic skills.",2010-11-26,/jZrRMGSajZQehg8mz74A5A00L3.jpg,tLj_Bzw8n90,6.5,1718
46146,Troll Hunter,"A group of students investigates a series of mysterious bear killings, but learns that there are much more dangerous things going on. They start to follow a mysterious hunter, learning that he is actually a troll hunter.",2010-10-29,/v2W5NEz0p9jPFzbbYt0dP86gsOX.jpg,uvwEyHeRSvE,6.7,1731
45612,Source Code,"When decorated soldier Captain Colter Stevens wakes up in the body of an unknown man, he discovers he's part of a mission to find the bomber of a Chicago commuter train.",2011-03-30,/nTr0lvAzeQmUjgSgDEHTJpnrxTz.jpg,0dafmG_c8kc,7.3,9022
38684,Jane Eyre,"After a bleak childhood, Jane Eyre goes out into the world to become a governess. As she lives happily in her new position at Thornfield Hall, she meets the dark, cold, and abrupt master of the house, Edward Rochester. Jane and her employer grow close in friendship and she soon finds herself falling in love with him. Happiness seems to have found Jane at last, but could Rochester's terrible secret be about to destroy it forever?",2011-03-11,/3Cn7D0wEaxnvm8kTta1osNu3QJv.jpg,8IFsdfk3mlk,7.2,1549
23629,Sucker Punch,"A young woman, institutionalized by her abusive stepfather, retreats into a vivid fantasy world where she envisions a plan to escape. Gathering a group of fellow inmates, she embarks on a quest to collect five mystical items, blurring the lines between reality and imagination.",2011-03-24,/jtaUDnvIiHUd2ranDcjB5AbPx6o.jpg,vJ0xYZ5mVMc,6.2,5014
58232,Chalet Girl,"While working a job at an exclusive ski resort to support her Dad, Kim learns to snowboard and is so good at it that she enters a competition with a huge cash prize. She has to dig deep to overcome her fears, but her life gets more complicated through her spoken-for boss, Jonny.",2011-02-02,/uzHIG8nXums3sCAiO4w5heZi3Hc.jpg,87Ocy8J0RYM,6.4,660
13413,BURN·E,What lengths will a robot undergo to do his job? BURN·E is a dedicated hard working robot who finds himself locked out of his ship. BURN·E quickly learns that completing a simple task can often be a very difficult endeavor.,2008-11-17,/1wOReJq1vArLBSejND2Jbw0KeKh.jpg,osErRS4m4S8,7.5,794
58496,Senna,"The remarkable story of Brazilian racing driver Ayrton Senna, charting his physical and spiritual achievements on the track and off, his quest for perfection, and the mythical status he has since attained, is the subject of Senna, a documentary feature that spans the racing legend's years as an F1 driver, from his opening season in 1984 to his untimely death a decade later.",2010-10-07,/nZbLCbRoP6iJq5sr8daHQzjnzFh.jpg,sfosF-ZAbR4,8.1,1173
49018,Insidious,"A family discovers that dark spirits have invaded their home after their son inexplicably falls into an endless sleep. When they reach out to a professional for help, they learn things are a lot more personal than they thought.",2011-03-31,/1egpmVXuXed58TH2UOnX1nATTrf.jpg,M-irQA7NIrk,6.9,7251
49010,Hobo with a Shotgun,"A vigilante homeless man pulls into a new city and finds himself trapped in urban chaos, a city where crime rules and where the city's crime boss reigns. Seeing an urban landscape filled with armed robbers, corrupt cops, abused prostitutes and even a pedophile Santa, the Hobo goes about bringing justice to the city the best way he knows how - with a 20-gauge shotgun. Mayhem ensues when he tries to make things better for the future generation. Street justice will indeed prevail.",2011-05-06,/xxMaO7VoN2BnZit79PedVHnTjcO.jpg,ssHEAOrAdCU,5.9,683
55725,Win Win,"When down-on-his-luck part-time high school wrestling coach Mike agrees to become legal guardian to an elderly man, his ward's troubled grandson turns out to be a star grappler, sparking dreams of a big win -- until the boy's mother retrieves him.",2011-03-18,/xX0Ryq5J2weFF5BPYb80giKUL02.jpg,_TfeGeg6Erg,6.8,550
48650,Room in Rome,"A hotel room in the center of Rome serves as the setting for Alba and Natasha, two sexy and recently acquainted women, to have a physical adventure that touches their very souls.",2010-05-07,/w90ItYf9qagQKVEBr1uFxPomAtf.jpg,27gpqR5ADUs,6.4,818
39356,Boy,"Boy, an 11-year-old child and devout Michael Jackson fan who lives on the east coast of New Zealand in 1984, gets a chance to know his absentee criminal father, who has returned to find a bag of money he buried years ago.",2010-03-25,/jOcwOnCwTbCvJm7jAbeSo4Jgv0H.jpg,ESD3mlgpSwM,7.3,479
60307,Diary of a Wimpy Kid: Rodrick Rules,"Wimpy Greg Heffley, now in seventh grade, thinks he has it all together. He has mastered middle school and gotten rid of the Cheese Touch. However, Greg's older brother, Rodrick, is itching to cut him down to size. He gets the perfect opportunity when their mother tries to force the boys to bond. Rodrick may be Greg's chief tormentor, but he feels his constant pranks are just what his little brother needs to prepare him for life's hard knocks.",2011-03-25,/w77ZoDmHNf6lnk8NWsXqWYOQqnp.jpg,U3gnyS-n7SE,6.7,1239
53172,Henry's Crime,"An aimless man is sent to prison for a crime he did not commit, an ex-con targets the same bank he was sent away for robbing.",2010-01-14,/1i1sDWOZecbUZ4Yp9DG5UiTBBRl.jpg,6OkJht5KB-I,5.8,381
50359,Hop,"E.B., the Easter Bunny's teenage son, heads to Hollywood, determined to become a drummer in a rock 'n' roll band. In L.A., he's taken in by Fred after the out-of-work slacker hits E.B. with his car.",2011-03-30,/qgYzapTlgnIG6CAH3Pjgp44nxgS.jpg,Z7M3ofz3TvA,5.8,1375
64484,Playing the Victim,A young man drops out of university and goes to the police. He's done nothing wrong he just wants a job. A particular job. Playing the victim in murder reconstructions. Maybe by getting close to death he can manage to cheat on his own.,2006-06-08,/nmeKDPvieULQZecpRBeToxQB4qk.jpg,,6.5,62
75725,A Christmas Tale,"Cubelles, Tarragona, Spain, Christmas 1985. Five friends make an unexpected discovery in the forest: a woman disguised as Santa Claus trapped in a deep hole dug in the middle of nowhere.",2005-10-27,/vB5dmtGyfsNQzTfmigrjtoCzTmL.jpg,,6.3,73
58857,13 Assassins,A bravado period action film set at the end of Japan's feudal era in which a group of unemployed samurai are enlisted to bring down a sadistic lord and prevent him from ascending to the throne and plunging the country into a war-torn future.,2010-09-25,/yUsVsiVXUwClk4vSCx80vrdO6MV.jpg,Xpm007vne54,7.3,1246
